broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer cell,,KRT18,Human,Breast,Breast,Ductal carcinoma in situ,Cancer cell,Cancer cell
Cancer cell,,KRT7,Human,Breast,Breast,Ductal carcinoma in situ,Cancer cell,Cancer cell
Cancer cell,,EPCAM,Human,Breast,Breast,Ductal carcinoma in situ,Cancer cell,Cancer cell
Cancer cell,,ERBB2,Human,Breast,Breast,Ductal carcinoma in situ,Cancer cell,Cancer cell
