broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD19,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,CD79B,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,CD79A,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,IGHG1,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,IGHM,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,IGHA1,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,MS4A1,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,FCRL2,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,TCL1A,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,TNFRSF17,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,SPIB,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,MA4A1,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,PNOC,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,BLK,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,IGKC,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
B cell,,JCHAIN,Human,Lung,Lung,Lung Adenocarcinoma,Cancer cell,B cell
