broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
fibroblast,Complement-secreting,CFI,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
fibroblast,Complement-secreting,C3,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
fibroblast,Complement-secreting,CFD,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
fibroblast,Complement-secreting,CFH,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
fibroblast,Cancer associated,CT,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
fibroblast,Cancer associated,CALCA,Human,Pancreas,Pancreas,Pancreatic Ductal Adenocarcinoma,Cancer cell,Complement-secreting cancer associated fibroblast
